ID;OutcomeType;AnimalType;DaysUponOutcome;Sex;Neutered;isMix;nbrofColors;hasName
A688941;4;0;0.01643835616438356;1;0;1;1;0
A690002;2;0;0.4;1;0;1;2;0
A701538;4;1;0.15;0;1;1;1;0
A672982;2;1;0.15;1;1;1;2;1
A696502;2;1;0.2;1;0;1;2;1
A689464;0;0;0.25;1;1;1;1;1
A704402;0;0;0.00821917808219178;0;0;1;2;1
A680762;0;0;0.00821917808219178;1;1;1;1;1
A690963;4;1;0.00821917808219178;1;1;1;2;1
A699387;2;0;0.7;0;0;1;2;1
A677886;0;1;0.05;0;1;1;1;0
A677264;3;1;0.15;0;1;1;2;1
A702917;4;1;0.05;0;1;1;1;0
A676597;4;0;0.03287671232876712;2;2;1;1;0
A683874;4;0;0.0038356164383561643;0;0;1;1;0
A703192;0;0;0.00821917808219178;0;1;1;1;1
A636638;2;1;0.3;0;1;1;2;1
A665906;0;0;0.05;0;1;1;2;1
A694439;3;1;0.1;1;1;1;1;1
A718232;4;0;0.05;1;1;1;1;1
A702053;3;0;0.2;1;1;1;2;1
A664286;0;1;0.1;0;1;1;2;1
A679129;0;0;0.00821917808219178;1;1;1;1;1
A717232;4;1;0.15;1;1;1;2;1
A670988;4;0;0.1;1;0;1;1;0
A685528;3;1;0.15;0;1;1;2;1
A662736;4;0;0.05;0;1;1;2;0
A642671;3;0;0.1;0;1;1;1;1
A287017;3;1;0.7;0;1;1;2;1
A664573;0;0;0.012328767123287671;0;1;1;1;0
A680192;0;0;0.05;0;1;1;2;1
A694923;2;1;0.5;1;0;1;2;1
A718635;4;1;0.024657534246575342;1;1;1;1;1
A668005;0;1;0.01643835616438356;1;1;1;2;1
A624844;3;1;0.1;1;1;1;2;1
A701941;3;1;0.2;1;1;1;1;1
A698604;4;0;0.25;0;1;1;1;1
A693820;2;1;0.05;0;0;0;2;0
A664605;3;1;0.15;0;1;1;2;1
A682191;4;0;0.0038356164383561643;1;0;1;1;1
A658891;4;0;0.05;1;1;1;1;1
A505682;3;1;0.25;1;1;1;1;1
A706397;0;0;0.00410958904109589;0;1;0;1;1
A683301;4;1;0.35;1;1;1;2;1
A666488;3;1;0.45;0;1;1;1;1
A699101;3;1;0.05;1;1;0;2;1
A666047;3;1;0.1;1;1;1;2;0
A713587;0;1;0.5;0;1;1;2;1
A684256;0;0;0.00821917808219178;0;1;1;1;0
A680856;3;1;0.1;1;1;1;1;1
A700312;0;0;0.15;1;1;1;1;1
A689177;0;1;0.00410958904109589;1;1;1;1;0
A667075;0;0;0.01643835616438356;1;1;1;1;1
A706077;4;0;0.1;0;0;1;1;0
A713813;4;0;0.4;0;1;1;2;1
A708424;4;1;0.012328767123287671;1;0;1;1;0
A699265;0;1;0.1;0;1;1;2;1
A698574;2;0;0.1;0;1;1;1;0
A688327;4;1;0.2;1;1;1;2;1
A706800;0;0;0.012328767123287671;1;1;1;1;0
A714470;0;1;0.05;1;1;1;2;1
A435237;3;1;0.45;1;1;1;2;1
A688215;4;0;0.00410958904109589;1;0;1;2;0
A482518;3;1;0.35;1;1;0;1;1
A682885;4;0;0.0028767123287671234;0;0;1;1;0
A685426;4;0;0.0019178082191780822;0;0;1;1;0
A710210;0;1;0.1;1;1;1;2;1
A662329;0;1;0.1;1;1;0;2;1
A671539;4;1;0.012328767123287671;0;0;1;2;1
A717448;0;1;0.05;1;1;1;2;1
A673662;4;0;0.1;2;2;1;1;0
A717076;0;0;0.05;0;1;1;2;1
A693296;4;0;0.024657534246575342;1;0;1;2;0
A485651;3;1;0.3;0;1;0;2;1
A673729;4;1;0.00410958904109589;0;0;1;2;0
A693157;3;1;0.1;0;1;1;2;1
A684283;3;1;0.1;1;1;1;2;1
A712176;4;1;0.02054794520547945;0;1;1;1;1
A688365;3;1;0.05;0;1;1;1;1
A699563;3;1;0.3;0;1;1;2;1
A554865;4;1;0.3;1;1;0;1;1
A670416;3;1;0.1;1;1;0;1;1
A693833;3;1;0.35;1;1;1;2;1
A698705;0;1;0.1;1;1;1;2;1
A665251;4;1;0.024657534246575342;0;1;1;2;1
A677664;0;1;0.00821917808219178;1;0;1;2;1
A705886;0;0;0.00821917808219178;0;1;1;1;1
A693546;0;1;0.05;0;1;0;2;1
A666184;0;0;0.012328767123287671;1;1;1;2;1
A676098;0;1;0.1;1;1;1;2;1
A686700;0;1;0.028767123287671233;1;1;1;2;1
A677483;4;0;0.0038356164383561643;0;0;1;1;0
A625400;3;1;0.15;1;1;1;2;1
A706228;4;1;0.1;1;0;0;1;1
A552342;4;1;0.2;0;1;0;1;1
A702982;4;0;0.0019178082191780822;2;2;1;2;0
A664339;4;0;0.01643835616438356;1;1;0;1;1
A680804;2;0;0.35;1;0;1;2;0
A677815;4;1;0.15;1;1;1;1;1
A689616;0;0;0.1;1;1;1;1;1
A708761;4;0;0.00410958904109589;0;0;1;1;1
A670822;0;1;0.1;1;1;1;2;1
A690633;0;1;0.05;1;1;1;2;1
A705411;4;1;0.35;1;1;0;1;1
A701662;3;1;0.1;1;1;0;1;1
A705806;4;1;0.00821917808219178;1;0;1;2;0
A697055;0;1;0.15;0;1;0;1;1
A683576;4;1;0.15;0;0;0;1;1
A689382;0;1;0.028767123287671233;0;1;1;1;0
A687296;2;1;0.2;0;0;1;2;0
A711491;4;1;0.00410958904109589;1;0;1;2;0
A664177;4;1;0.02054794520547945;1;0;0;1;0
A682224;3;1;0.4;0;1;1;1;1
A666680;4;0;0.0410958904109589;2;2;1;1;0
A687183;0;0;0.00821917808219178;1;1;1;2;0
A704847;4;0;0.15;1;0;1;1;0
A671188;0;1;0.00410958904109589;0;1;1;1;1
A675670;0;1;0.03287671232876712;1;1;1;2;1
A665281;2;1;0.1;1;1;1;1;1
A709629;0;1;0.1;1;1;1;1;0
A673265;4;0;0.05;2;2;1;1;0
A712585;0;0;0.012328767123287671;0;1;1;2;1
A696858;2;1;0.01643835616438356;0;0;1;2;1
A715901;4;0;0.1;1;1;1;2;0
A699738;3;0;0.3;1;1;1;2;1
A664887;0;0;0.012328767123287671;0;1;1;1;1
A685464;3;1;0.45;1;1;0;2;1
A690615;3;1;0.65;0;0;1;2;1
A663977;4;0;0.00821917808219178;0;0;1;1;1
A680439;4;0;0.00041095890410958907;2;2;1;1;0
A674445;0;1;0.05;1;1;1;1;1
A700299;4;0;0.000273972602739726;0;0;1;1;0
A676907;4;1;0.1;0;1;0;1;1
A672437;3;1;0.01643835616438356;0;1;1;2;1
A678577;3;1;0.25;0;1;1;1;1
A717863;4;1;0.15;1;0;1;1;1
A673497;2;0;0.05;1;0;1;2;0
A693189;0;0;0.012328767123287671;1;1;1;2;1
A678259;4;0;0.0028767123287671234;0;0;1;1;0
A695071;4;1;0.15;1;1;0;1;1
A681439;4;0;0.1;1;0;1;1;0
A685961;4;0;0.0008219178082191781;1;0;1;1;0
A684302;0;1;0.00821917808219178;1;1;0;1;0
A681983;4;0;0.4;0;1;1;1;0
A688241;4;1;0.05;1;0;1;2;1
A679630;1;1;0.0410958904109589;0;1;1;1;1
A682211;0;1;0.024657534246575342;0;1;1;2;0
A693725;4;1;0.15;1;0;0;2;1
A677330;4;1;0.1;0;1;1;2;1
A710019;4;0;0.01643835616438356;1;0;1;2;1
A674343;4;1;0.15;0;1;0;2;1
A713384;4;0;0.1;0;0;1;2;0
A669308;2;1;0.00821917808219178;0;0;1;2;0
A708471;0;0;0.012328767123287671;1;1;1;1;1
A673202;4;0;0.024657534246575342;2;2;1;1;0
A714168;2;1;0.024657534246575342;1;0;1;2;0
A686879;4;0;0.000547945205479452;0;0;1;2;0
A699802;0;0;0.00821917808219178;1;1;1;1;0
A719539;4;0;0.0009589041095890411;0;0;1;1;1
A684811;3;1;0.45;1;1;0;2;1
A685585;4;1;0.03287671232876712;0;1;0;2;1
A686704;0;1;0.25;0;1;0;2;1
A710887;0;0;0.00821917808219178;1;1;1;1;1
A700980;4;1;0.00821917808219178;0;1;1;1;1
A710086;4;1;0.1;1;1;1;2;1
A682221;0;1;0.3;1;1;1;1;1
A705128;4;1;0.1;0;1;0;2;1
A648168;0;1;0.45;1;1;1;1;1
A679699;0;1;0.15;1;1;1;2;1
A718487;0;1;0.05;1;1;1;2;1
A713798;0;0;0.5;1;1;0;1;1
A680238;4;1;0.45;1;1;1;1;1
A708721;0;0;0.00821917808219178;0;1;1;1;1
A694306;3;1;0.35;1;1;1;2;1
A688410;4;0;0.0019178082191780822;0;0;1;2;0
A696047;0;1;0.05;0;1;1;2;1
A681865;3;1;0.1;1;1;0;2;1
A716700;4;0;0.1;0;1;1;2;1
A679377;0;0;0.05;1;1;1;2;1
A716794;4;1;0.000136986301369863;2;2;1;1;0
A682741;4;0;0.1;0;1;1;1;0
A678931;0;1;0.15;1;1;1;1;1
A703553;0;1;0.15;0;1;1;1;1
A706096;4;0;0.00821917808219178;0;0;1;1;1
A666621;0;0;0.00821917808219178;1;1;1;2;1
A718606;3;1;0.1;0;1;1;2;1
A702349;0;1;0.01643835616438356;1;1;1;2;1
A687551;4;0;0.0038356164383561643;1;0;1;1;0
A694741;0;0;0.5;0;1;1;2;1
A711254;0;0;0.00821917808219178;0;1;1;1;1
A717707;4;0;0.036986301369863014;1;1;1;1;1
A663909;4;1;0.05;1;1;0;1;0
A705323;0;0;0.00821917808219178;0;0;1;2;1
A719503;3;1;0.45;1;0;1;2;1
A700950;0;0;0.4;1;1;1;2;1
A696997;4;0;0.01643835616438356;2;2;1;2;0
A667020;4;0;0.024657534246575342;1;0;1;2;1
A684001;4;0;0.05;0;0;1;1;0
A679484;4;1;0.00821917808219178;0;0;1;2;0
A705202;4;1;0.1;1;1;1;2;1
A666040;4;1;0.0038356164383561643;0;0;1;2;0
A675519;0;0;0.2;1;1;1;1;1
A690052;4;0;0.15;1;1;1;1;0
A719516;0;0;0.05;1;1;1;1;1
A605223;0;1;0.15;0;1;1;2;1
A704784;4;0;0.00410958904109589;0;0;1;1;0
A693589;4;0;0.1;0;0;1;1;0
A707106;4;0;0.1;0;1;1;1;1
A699700;0;1;0.028767123287671233;0;1;1;2;0
A700636;0;1;0.1;0;1;0;2;1
A698145;0;0;0.0410958904109589;1;1;1;1;1
A673043;4;0;0.05;1;0;1;2;1
A691978;4;0;0.02054794520547945;1;1;1;1;1
A715366;3;1;0.05;0;1;1;2;1
A694213;4;0;0.2;0;1;1;2;1
A683648;0;1;0.00821917808219178;0;1;1;2;1
A708754;4;0;0.15;1;1;1;1;1
A686926;2;0;0.65;0;0;1;1;0
A710087;0;1;0.00821917808219178;0;1;1;1;1
A672064;0;1;0.05;0;1;1;2;1
A691956;3;1;0.55;0;1;1;1;1
A703903;0;0;0.00821917808219178;1;1;1;1;1
A699102;3;1;0.05;1;1;0;2;1
A668270;0;0;0.00821917808219178;1;1;1;2;0
A678771;4;0;0.000136986301369863;2;2;1;1;0
A465501;0;1;0.3;0;1;0;1;1
A718259;1;1;0.05;1;0;1;1;1
A687072;0;0;0.00821917808219178;0;1;1;1;0
A708525;4;0;0.0038356164383561643;2;2;1;2;0
A711366;3;1;0.024657534246575342;0;1;1;1;1
A697119;0;1;0.1;1;1;0;1;1
A680992;4;0;0.00041095890410958907;0;0;1;2;0
A674622;4;1;0.012328767123287671;1;0;1;1;1
A688027;0;1;0.00821917808219178;0;1;1;1;1
A695947;0;1;0.0410958904109589;0;1;1;1;1
A682397;0;0;0.00821917808219178;1;1;1;1;1
A706060;0;0;0.00821917808219178;1;0;1;2;1
A684565;4;0;0.0019178082191780822;0;0;1;1;0
A710170;0;0;0.01643835616438356;1;1;1;1;0
A717705;3;1;0.15;1;1;1;1;1
A706576;0;1;0.1;0;1;1;2;1
A691748;0;1;0.00821917808219178;0;1;1;2;0
A641795;0;1;0.3;0;1;1;1;1
A667879;3;1;0.2;1;0;1;1;1
A689767;4;0;0.0028767123287671234;1;0;1;1;0
A607663;0;1;0.35;1;1;0;2;1
A700909;4;0;0.000273972602739726;1;0;1;1;0
A691821;0;1;0.1;1;1;0;2;0
A705553;4;1;0.0038356164383561643;2;2;1;2;0
A694387;0;1;0.028767123287671233;1;1;1;2;1
A690195;4;1;0.00410958904109589;0;0;1;1;0
A641471;3;1;0.3;1;1;1;2;1
A679934;0;0;0.00821917808219178;1;1;1;2;1
A573162;3;1;0.65;0;1;1;2;1
A664235;4;0;0.0009589041095890411;2;2;1;2;0
A677076;0;0;0.012328767123287671;0;1;1;2;1
A672990;4;0;0.0028767123287671234;0;0;1;1;0
A703055;4;0;0.05;1;1;1;1;1
A703347;0;1;0.1;0;1;1;1;1
A684328;3;1;0.1;1;1;1;2;1
A714874;4;1;0.1;1;1;1;2;1
A682733;4;0;0.00821917808219178;1;0;1;1;1
A709407;0;1;0.1;0;1;1;2;1
A719216;4;1;0.25;1;0;1;2;1
A704257;0;1;0.05;0;0;1;2;1
A565312;2;1;0.25;0;1;0;2;1
A701833;4;0;0.0038356164383561643;0;0;1;2;1
A687172;4;0;0.0028767123287671234;1;0;1;1;0
A707299;0;1;0.15;1;1;0;2;1
A505412;0;0;0.4;0;1;1;2;1
A684986;0;0;0.1;1;1;1;1;1
A701510;0;0;0.00410958904109589;0;0;1;1;1
A696516;0;1;0.05;1;1;1;1;1
A701110;2;1;0.15;0;1;1;2;1
A678471;4;0;0.028767123287671233;1;0;1;1;0
A701800;4;0;0.00410958904109589;0;0;0;2;0
A586049;3;1;0.2;1;1;1;2;1
A694395;0;1;0.028767123287671233;0;1;0;2;1
A713652;4;0;0.028767123287671233;1;0;1;1;0
A697263;4;1;0.0410958904109589;0;1;1;2;1
A688056;0;1;0.00821917808219178;1;1;1;2;1
A678880;0;1;0.1;0;1;1;1;1
A693592;4;0;0.02054794520547945;0;0;1;2;0
A694649;2;0;0.05;0;0;1;1;0
A683225;4;0;0.0019178082191780822;0;0;1;1;1
A701908;4;0;0.0028767123287671234;1;0;1;1;0
A690809;0;1;0.05;0;1;1;1;1
A675231;0;0;0.2;0;1;1;2;1
A716830;4;1;0.0410958904109589;1;0;1;2;1
A707801;0;0;0.028767123287671233;1;1;1;2;1
A682148;0;1;0.05;1;1;0;2;0
A717555;0;0;0.1;1;1;1;2;1
A682947;0;0;0.01643835616438356;0;1;1;1;1
A659227;0;1;0.45;0;1;1;2;1
A695220;0;1;0.05;1;1;1;2;1
A538342;0;1;0.4;0;1;1;1;1
A657596;0;1;0.1;0;1;0;1;1
A708401;0;0;0.012328767123287671;1;1;1;1;0
A702397;0;0;0.00821917808219178;0;0;1;2;1
A700045;4;0;0.00041095890410958907;2;2;1;1;0
A670907;4;1;0.0019178082191780822;0;0;1;1;0
A708824;4;0;0.05;1;0;1;2;0
A693472;4;0;0.028767123287671233;0;1;1;1;1
A701396;0;0;0.00821917808219178;1;1;1;2;1
A684620;0;1;0.1;1;1;0;2;0
A695635;0;1;0.00410958904109589;1;1;1;1;0
A704166;0;1;0.012328767123287671;0;1;1;2;1
A682368;4;0;0.05;1;0;0;1;0
A665907;0;0;0.05;1;1;1;2;1
A709478;2;1;0.024657534246575342;1;0;1;1;1
A684396;2;1;0.00410958904109589;1;0;1;2;0
A709110;0;1;0.15;1;1;1;2;1
A688562;3;1;0.25;0;0;1;1;1
A714241;3;0;0.2;0;1;1;1;1
A708725;0;0;0.05;0;1;1;1;1
A713484;0;0;0.045205479452054796;0;1;1;1;1
A676400;4;0;0.0009589041095890411;0;0;1;1;0
A692524;0;1;0.05;1;1;1;2;0
A709964;0;1;0.05;0;1;0;2;1
A680922;4;0;0.0009589041095890411;2;2;1;1;0
A699790;4;1;0.05;0;0;0;2;1
A664490;0;1;0.00821917808219178;1;1;1;1;1
A607884;0;1;0.4;0;1;1;2;1
A719399;0;0;0.024657534246575342;0;1;1;1;0
A678822;4;0;0.0;2;2;1;1;0
A695245;0;1;0.028767123287671233;1;1;0;2;1
A354725;4;1;0.55;0;1;0;1;1
A672532;4;0;0.05;1;0;1;1;0
A693792;0;1;0.00410958904109589;0;1;1;2;1
A678399;0;0;0.024657534246575342;1;1;1;1;1
A720674;4;0;0.0;1;0;1;2;0
A700285;0;0;0.024657534246575342;0;1;1;2;1
A693559;3;1;0.2;0;1;1;2;1
A718242;0;1;0.05;0;1;1;1;1
A705045;3;1;0.05;1;0;1;2;1
A699226;1;0;0.000273972602739726;2;2;1;1;0
A691070;4;0;0.028767123287671233;1;0;1;1;0
A673031;3;1;0.25;1;1;1;1;1
A710950;4;0;0.01643835616438356;1;0;1;1;0
A659501;0;0;0.024657534246575342;1;1;1;2;1
A708930;0;1;0.03287671232876712;1;1;0;1;1
A673970;2;0;0.05;1;0;1;2;0
A660074;4;1;0.05;1;1;1;2;1
A678463;4;0;0.0028767123287671234;0;0;1;2;0
A662199;0;0;0.05;1;1;1;1;1
A699011;4;0;0.05;1;0;1;2;0
A667210;0;1;0.15;0;1;1;2;1
A672443;0;1;0.00821917808219178;0;1;1;2;1
A715602;0;1;0.35;0;1;1;1;1
A712787;0;0;0.35;0;1;1;1;1
A703260;3;1;0.8;0;1;1;2;1
A668777;4;0;0.1;1;1;1;2;1
A675364;4;1;0.00821917808219178;0;0;1;1;0
A673529;4;1;0.1;0;0;1;2;0
A678304;0;0;0.012328767123287671;0;1;1;2;0
A668195;4;0;0.05;0;1;1;1;1
A668948;4;1;0.00410958904109589;0;0;1;1;0
A654170;4;1;0.03287671232876712;1;1;0;1;1
A717151;0;0;0.00821917808219178;1;1;1;1;1
A687031;4;0;0.0028767123287671234;1;0;1;1;0
A666415;3;1;0.2;0;1;1;2;1
A678288;0;1;0.00410958904109589;0;1;0;1;1
A700944;4;0;0.0019178082191780822;2;2;1;1;0
A696008;0;1;0.00821917808219178;1;1;0;1;1
A648595;3;1;0.15;0;1;1;1;1
A693466;0;1;0.1;1;1;1;2;1
A718220;0;1;0.35;1;1;1;1;1
A669590;0;0;0.05;0;1;1;2;1
A717851;4;1;0.1;0;1;1;1;1
A673124;0;1;0.25;0;1;0;2;1
A693098;0;0;0.02054794520547945;0;1;1;2;1
A689997;0;0;0.00821917808219178;0;1;1;1;1
A696273;0;1;0.012328767123287671;0;1;0;2;0
A698597;2;1;0.1;1;0;1;2;1
A707793;0;1;0.01643835616438356;0;1;1;1;1
A665853;4;0;0.1;0;0;1;1;0
A719842;0;1;0.1;1;1;1;2;1
A705578;0;1;0.024657534246575342;1;1;1;2;1
A683941;2;0;0.05;1;0;1;1;0
A701147;0;1;0.00821917808219178;1;1;0;2;1
A691024;4;0;0.00821917808219178;1;1;1;1;1
A678603;4;0;0.05;1;0;1;1;0
A708645;4;0;0.01643835616438356;0;1;1;1;1
A672159;0;0;0.012328767123287671;0;1;1;1;1
A705891;4;0;0.012328767123287671;1;0;0;2;1
A653181;3;1;0.1;1;1;1;2;1
A672960;4;1;0.15;0;1;1;2;1
A717325;0;1;0.15;0;1;1;2;1
A686867;4;0;0.000273972602739726;1;0;1;1;0
A681005;2;1;0.00821917808219178;0;0;1;1;0
A707314;0;1;0.2;1;1;1;2;1
A668598;3;1;0.1;1;1;1;2;1
A668234;0;0;0.00410958904109589;1;0;0;2;1
A708113;4;0;0.01643835616438356;1;1;1;1;1
A679308;0;0;0.05;0;1;1;1;1
A685705;4;0;0.05;0;0;1;1;0
A714745;4;1;0.1;1;1;1;2;1
A714010;2;0;0.00410958904109589;1;0;1;2;0
A700699;0;0;0.65;0;1;1;2;1
A709009;3;1;0.15;1;0;1;1;1
A680977;2;1;0.012328767123287671;0;0;1;2;0
A710358;4;0;0.0008219178082191781;2;2;1;1;0
A529956;3;1;0.2;0;1;1;2;1
A693989;2;1;0.2;1;0;0;1;1
A664448;4;0;0.01643835616438356;1;0;1;1;0
A716804;0;1;0.00821917808219178;1;1;1;2;1
A712131;3;1;0.024657534246575342;1;1;1;2;1
A716224;3;1;0.6;1;1;1;2;1
A688822;0;1;0.1;1;1;1;1;1
A680451;0;0;0.012328767123287671;1;1;1;2;1
A694053;4;1;0.0019178082191780822;1;0;1;1;0
A711233;4;1;0.00410958904109589;0;0;1;2;1
A705837;2;0;0.00410958904109589;1;0;1;1;0
A680825;4;0;0.00410958904109589;0;0;1;1;1
A712247;0;0;0.00821917808219178;0;1;1;2;1
A346599;4;0;0.55;1;0;1;1;1
A713492;0;0;0.00821917808219178;1;1;1;2;1
A701731;2;1;0.4;1;0;1;1;1
A696537;3;1;0.15;1;1;1;1;1
A701885;0;0;0.05;1;1;1;1;1
A714601;0;0;0.00821917808219178;0;1;1;1;0
A692030;0;0;0.012328767123287671;1;1;1;1;1
A677880;0;1;0.15;0;1;1;1;1
A673770;0;1;0.02054794520547945;0;1;1;2;1
A680312;0;1;0.00821917808219178;1;1;1;2;1
A716627;0;0;0.012328767123287671;0;1;1;1;1
A710828;4;0;0.00041095890410958907;1;0;1;2;0
A711319;4;0;0.05;0;1;1;1;1
A664117;4;1;0.1;0;1;1;2;0
A683960;4;0;0.0019178082191780822;2;2;1;2;0
A682556;4;0;0.00410958904109589;1;0;1;2;0
A720675;0;1;0.024657534246575342;0;1;1;2;1
A355688;0;1;0.45;1;1;0;1;1
A699960;0;1;0.05;1;1;1;2;1
A696746;0;0;0.6;0;1;1;2;1
A720361;0;1;0.25;0;1;0;2;0
A681742;0;1;0.05;1;1;0;1;1
A714376;0;0;0.00821917808219178;1;1;1;1;1
A704871;0;1;0.15;1;1;0;2;1
A695877;0;1;0.05;1;1;1;2;1
A718091;0;1;0.0410958904109589;1;1;1;1;1
A720035;3;1;0.05;1;0;1;2;1
A708035;0;1;0.05;1;1;1;1;1
A669746;3;1;0.4;1;1;1;2;1
A701266;0;1;0.045205479452054796;0;1;1;1;1
A677310;3;1;0.036986301369863014;0;1;0;2;1
A693641;0;1;0.1;1;1;1;2;0
A688516;0;1;0.1;1;1;1;1;0
A669312;3;1;0.25;0;0;1;2;1
A680510;4;0;0.000136986301369863;2;2;1;2;0
A681099;0;0;0.00821917808219178;0;1;1;2;1
A665366;4;1;0.0009589041095890411;0;0;1;1;0
A708511;0;0;0.00821917808219178;1;1;1;2;1
A679112;4;0;0.0019178082191780822;2;2;1;1;0
A706338;4;0;0.024657534246575342;0;0;1;2;0
A694542;3;1;0.15;1;1;1;2;1
A703405;4;0;0.0019178082191780822;2;2;1;2;0
A689785;2;1;0.5;1;1;1;1;0
A686083;4;0;0.35;1;1;1;1;1
A700910;4;0;0.000273972602739726;1;0;1;1;0
A671091;0;1;0.00821917808219178;0;1;1;1;1
A718431;4;0;0.05;1;1;1;1;0
A709458;4;0;0.1;1;1;1;2;1
A717846;0;1;0.02054794520547945;0;1;1;2;1
A706583;4;1;0.00821917808219178;1;1;0;2;1
A687990;4;0;0.0028767123287671234;1;0;1;1;0
A718741;3;1;0.02054794520547945;0;1;1;2;1
A694805;0;1;0.05;0;1;1;2;1
A698707;0;1;0.2;1;1;1;2;1
A703735;0;0;0.012328767123287671;0;1;1;2;1
A706775;0;0;0.00821917808219178;1;1;1;1;0
A689218;4;1;0.05;1;1;1;2;1
A679260;4;1;0.25;1;0;1;1;1
A650891;3;1;0.15;1;1;1;2;1
A719854;4;0;0.03287671232876712;0;1;1;2;0
A687231;3;1;0.024657534246575342;1;1;1;2;1
A688333;0;1;0.00821917808219178;0;1;1;2;1
A686501;0;1;0.05;1;1;1;2;1
A703999;0;1;0.0410958904109589;0;1;1;1;1
A709072;0;0;0.1;0;1;1;1;1
A717528;3;1;0.35;1;1;1;1;1
A667903;0;1;0.028767123287671233;1;1;1;1;1
A702122;0;0;0.1;0;1;1;1;1
A681285;3;1;0.01643835616438356;1;1;0;2;1
A720468;4;0;0.2;1;1;1;1;1
A668971;4;1;0.2;1;0;1;2;1
A704972;4;0;0.01643835616438356;1;1;1;1;1
A699358;0;1;0.02054794520547945;0;1;1;2;1
A703497;3;1;0.03287671232876712;1;1;1;1;1
A687122;4;1;0.1;1;1;1;2;0
A709967;0;1;0.02054794520547945;0;0;1;1;1
A676639;0;0;0.01643835616438356;0;1;1;1;0
A687267;3;1;0.15;1;1;1;2;1
A688224;0;1;0.00821917808219178;0;1;1;2;0
A673808;4;0;0.15;0;1;1;1;1
A674862;3;1;0.25;0;1;1;1;1
A699019;4;1;0.0019178082191780822;0;0;1;1;1
A670976;4;1;0.05;1;0;1;2;1
A682269;4;0;0.00410958904109589;1;0;1;1;1
A666523;4;1;0.5;1;1;1;1;1
A686190;4;0;0.0019178082191780822;1;0;1;1;0
A709668;3;1;0.3;0;0;1;2;1
A694596;0;0;0.024657534246575342;0;1;1;1;0
A715808;0;0;0.024657534246575342;1;1;1;1;1
A715644;0;1;0.05;0;1;1;1;1
A688925;4;0;0.0038356164383561643;0;0;1;1;0
A650312;0;1;0.05;1;1;1;2;1
A718165;0;1;0.1;1;1;1;2;1
A666832;2;0;0.00410958904109589;1;0;1;2;1
A677252;4;0;0.0038356164383561643;0;0;1;1;1
A720527;0;1;0.00410958904109589;0;1;1;2;1
A706712;4;0;0.15;0;1;1;2;1
A714720;4;0;0.0028767123287671234;2;2;1;1;0
A714130;0;0;0.4;1;1;1;1;1
A669009;4;1;0.00410958904109589;1;0;0;2;0
A668591;4;1;0.1;1;1;1;2;1
A677225;4;1;0.05;0;1;0;1;0
A699091;4;1;0.024657534246575342;1;1;1;2;1
A692921;4;1;0.05;0;1;1;2;1
A695923;4;1;0.1;1;1;1;1;1
A705332;0;1;0.1;0;1;1;2;1
A670184;0;1;0.05;1;1;1;1;1
A717436;3;1;0.15;1;1;1;2;1
A671099;4;0;0.15;0;0;1;1;0
A687710;3;1;0.15;1;0;1;2;1
A666411;3;1;0.05;1;1;1;1;1
A719272;0;1;0.1;1;1;1;1;1
A712223;3;1;0.15;1;1;0;2;1
A684429;0;1;0.1;0;1;1;1;1
A695901;4;1;0.05;1;0;1;1;1
A712978;4;0;0.0009589041095890411;1;0;1;2;0
A674106;0;1;0.024657534246575342;0;1;0;2;1
A686408;4;0;0.1;0;0;1;1;0
A675914;3;1;0.15;0;1;1;2;1
A710330;4;0;0.0028767123287671234;0;0;1;1;0
A680340;4;1;0.7;1;1;0;2;1
A664356;4;1;0.028767123287671233;1;0;1;2;1
A670433;0;1;0.3;1;1;1;1;0
A611641;3;1;0.3;0;1;1;1;1
A629969;4;1;0.3;0;1;0;2;1
A688452;4;0;0.1;0;1;1;1;1
A712670;0;1;0.15;0;1;1;1;1
A674971;3;1;0.1;0;0;1;2;1
A692521;0;1;0.1;1;1;1;2;1
A689285;0;1;0.2;0;1;1;2;1
A665872;3;1;0.2;1;1;1;2;1
A672402;0;0;0.0410958904109589;1;1;1;2;1
A706888;0;1;0.05;0;1;1;2;1
A691182;3;1;0.15;1;1;1;2;1
A690263;2;0;0.15;1;0;0;1;0
A703401;0;0;0.00410958904109589;1;0;1;2;1
A693061;4;0;0.1;0;1;1;1;1
A668800;0;1;0.00821917808219178;1;1;0;2;1
A687364;0;1;0.15;0;1;1;2;1
A642379;0;1;0.05;1;1;1;2;1
A647538;2;1;0.2;1;1;1;2;1
A665479;0;1;0.0410958904109589;0;1;1;1;1
A659515;3;1;0.7;1;1;0;1;1
A705746;3;1;0.65;1;1;0;1;1
A587439;3;1;0.25;1;1;0;2;1
A701719;3;1;0.028767123287671233;0;0;1;2;1
A675340;4;0;0.012328767123287671;0;1;1;2;1
A714225;4;1;0.1;0;0;1;2;1
A700669;3;1;0.05;0;1;1;2;1
A688290;4;0;0.05;1;0;1;2;0
A706422;2;0;0.00410958904109589;0;0;1;1;0
A664266;4;1;0.05;0;0;1;1;0
A676439;4;0;0.0009589041095890411;1;0;1;1;0
A689444;4;1;0.00821917808219178;1;1;1;2;1
A673559;0;1;0.15;0;1;1;2;1
A665185;0;0;0.00821917808219178;1;1;1;2;1
A619326;0;1;0.1;1;1;0;2;1
A705882;4;0;0.00410958904109589;1;0;1;1;0
